unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
4328208,HL631996,2005-09-24 02:45:00.000000 UTC,001XX S WACKER DR,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,111,1,2,32,03,1173883.0,1899742.0,2005,2018-02-28 03:56:25.000000 UTC,41.88030381,-87.636978269,"(41.88030381, -87.636978269)"
11978050,JD147695,2020-02-10 08:00:00.000000 UTC,0000X E WACKER DR,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,111,1,42,32,03,1176939.0,1902570.0,2020,2020-02-17 03:40:54.000000 UTC,41.887995405,-87.625671462,"(41.887995405, -87.625671462)"
5643971,HN447686,2007-07-05 01:47:38.000000 UTC,001XX S RIVERSIDE PLZ,0320,ROBBERY,STRONGARM - NO WEAPON,BANK,true,false,111,1,2,28,03,1173421.0,1899683.0,2007,2018-02-28 03:56:25.000000 UTC,41.880152185,-87.638676422,"(41.880152185, -87.638676422)"
5756285,HN566594,2007-09-03 05:40:00.000000 UTC,0000X S CLINTON ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,111,1,2,28,03,1172740.0,1899998.0,2007,2018-02-28 03:56:25.000000 UTC,41.881031663,-87.641167624,"(41.881031663, -87.641167624)"
12042079,JD222503,2020-05-02 04:55:00.000000 UTC,002XX N DEARBORN ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,false,false,111,1,42,32,03,1175901.0,1901839.0,2020,2020-05-09 03:41:55.000000 UTC,41.886012928,-87.629505318,"(41.886012928, -87.629505318)"
12236383,JD447998,2020-12-02 08:30:00.000000 UTC,0000X E WACKER DR,0320,ROBBERY,STRONG ARM - NO WEAPON,HOTEL / MOTEL,false,false,111,1,42,32,03,1177009.0,1902589.0,2020,2020-12-17 03:40:05.000000 UTC,41.888045958,-87.625413826,"(41.888045958, -87.625413826)"
3400648,HK449706,2004-06-23 12:30:00.000000 UTC,0000X S CANAL ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,false,false,111,1,2,28,03,1173143.0,1900251.0,2004,2018-02-28 03:56:25.000000 UTC,41.881716983,-87.639680339,"(41.881716983, -87.639680339)"
11329705,JB283101,2018-05-29 02:30:00.000000 UTC,001XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,111,1,42,32,03,1176345.0,1901114.0,2018,2018-06-05 03:53:03.000000 UTC,41.884013483,-87.627896757,"(41.884013483, -87.627896757)"
4492282,HL793006,2005-12-16 02:41:09.000000 UTC,0000X N WACKER DR,0330,ROBBERY,AGGRAVATED,BANK,true,false,111,1,42,32,03,1173863.0,1900534.0,2005,2018-02-10 03:50:01.000000 UTC,41.882477553,-87.637028112,"(41.882477553, -87.637028112)"
11458705,JB451708,2018-09-26 01:00:00.000000 UTC,001XX N STATE ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA TRAIN,false,false,111,1,42,32,03,1176330.0,1901649.0,2018,2018-10-03 04:08:17.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
7245090,HR659244,2009-11-24 05:02:00.000000 UTC,002XX S CANAL ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,111,1,2,28,03,1173177.0,1899260.0,2009,2018-02-28 03:56:25.000000 UTC,41.878996861,-87.639584908,"(41.878996861, -87.639584908)"
11921200,JC546189,2019-12-14 12:07:00.000000 UTC,003XX N MICHIGAN AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,111,1,42,32,04B,1177245.0,1902384.0,2019,2021-03-01 03:39:28.000000 UTC,41.887478081,-87.624553383,"(41.887478081, -87.624553383)"
11390146,JB362584,2018-07-23 11:40:00.000000 UTC,0000X E LAKE ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,111,1,42,32,04B,1176862.0,1901743.0,2018,2018-07-30 03:52:24.000000 UTC,41.885727816,-87.625979262,"(41.885727816, -87.625979262)"
12064032,JD248253,2020-05-30 05:45:00.000000 UTC,0000X E WACKER DR,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,SIDEWALK,false,false,111,1,42,32,04B,1176429.0,1902142.0,2020,2020-06-06 03:41:51.000000 UTC,41.886832476,-87.627557257,"(41.886832476, -87.627557257)"
11563491,JC112827,2019-01-11 11:45:00.000000 UTC,001XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,OTHER,false,false,111,1,42,32,08B,1177276.0,1901405.0,2019,2019-01-18 09:37:14.000000 UTC,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
13273312,JG499346,2023-11-10 06:07:00.000000 UTC,001XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,false,false,111,1,34,32,08B,1177276.0,1901405.0,2023,2023-11-18 03:40:25.000000 UTC,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
13372196,JH156273,2024-02-17 10:00:00.000000 UTC,0000X E LAKE ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,111,1,42,32,08B,1176441.0,1901747.0,2024,2024-02-25 03:41:23.000000 UTC,41.885748304,-87.627525121,"(41.885748304, -87.627525121)"
3420967,HK483998,2004-07-08 03:30:00.000000 UTC,005XX W LAKE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,111,1,42,28,08B,1172574.0,1901698.0,2004,2018-02-28 03:56:25.000000 UTC,41.885700244,-87.641726854,"(41.885700244, -87.641726854)"
6361338,HP448796,2008-07-12 06:33:41.000000 UTC,004XX W ADAMS ST,0460,BATTERY,SIMPLE,STREET,true,false,111,1,2,28,08B,1173336.0,1899380.0,2008,2018-02-28 03:56:25.000000 UTC,41.879322621,-87.63899753,"(41.879322621, -87.63899753)"
12331336,JE188493,2021-04-03 05:36:00.000000 UTC,0000X E LAKE ST,0460,BATTERY,SIMPLE,STREET,true,false,111,1,42,32,08B,1176657.0,1901750.0,2021,2021-04-10 03:41:27.000000 UTC,41.885751659,-87.626731844,"(41.885751659, -87.626731844)"
4159907,HL491428,2005-07-18 07:50:00.000000 UTC,003XX S CANAL ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,2,28,08B,1173190.0,1898749.0,2005,2018-02-10 03:50:01.000000 UTC,41.877594356,-87.639552342,"(41.877594356, -87.639552342)"
4373707,HL666887,2005-10-11 03:50:00.000000 UTC,001XX S WACKER DR,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,111,1,2,32,08B,1173883.0,1899742.0,2005,2018-02-28 03:56:25.000000 UTC,41.88030381,-87.636978269,"(41.88030381, -87.636978269)"
7236264,HR650449,2009-11-19 08:30:00.000000 UTC,005XX W MADISON ST,0460,BATTERY,SIMPLE,CTA TRAIN,true,false,111,1,42,28,08B,1173039.0,1900311.0,2009,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
9841200,HX490285,2014-11-01 01:20:00.000000 UTC,002XX N STATE ST,0460,BATTERY,SIMPLE,HOTEL/MOTEL,true,false,111,1,42,32,08B,1176327.0,1901797.0,2014,2018-02-10 03:50:01.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
11741005,JC328558,2019-06-30 11:25:00.000000 UTC,001XX N STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,false,false,111,1,42,32,08B,1176352.0,1900918.0,2019,2019-07-07 03:43:32.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
11618379,JC179883,2019-03-10 12:15:00.000000 UTC,002XX N STATE ST,0460,BATTERY,SIMPLE,HOTEL/MOTEL,true,false,111,1,42,32,08B,1176327.0,1901797.0,2019,2019-03-17 04:11:52.000000 UTC,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
10884577,JA194479,2017-03-20 10:15:00.000000 UTC,0000X E LAKE ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,111,1,42,32,08B,1176931.0,1901744.0,2017,2018-02-10 03:50:01.000000 UTC,41.885728999,-87.625725853,"(41.885728999, -87.625725853)"
11083112,JA425862,2017-09-10 12:15:00.000000 UTC,001XX N STATE ST,0460,BATTERY,SIMPLE,DEPARTMENT STORE,false,false,111,1,42,32,08B,1176352.0,1900927.0,2017,2018-02-10 03:50:01.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
6483706,HP557403,2008-09-06 10:40:00.000000 UTC,005XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,false,false,111,1,42,28,08B,1173039.0,1900311.0,2008,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
12570808,JE481314,2021-12-18 12:50:00.000000 UTC,002XX N DEARBORN ST,0460,BATTERY,SIMPLE,CONVENIENCE STORE,true,false,111,1,42,32,08B,1175901.0,1901839.0,2021,2021-12-25 03:45:49.000000 UTC,41.886012928,-87.629505318,"(41.886012928, -87.629505318)"
1511810,G257392,2001-05-05 03:40:08.000000 UTC,006XX W RANDOLPH ST,0460,BATTERY,SIMPLE,STREET,false,false,111,1,,,08B,1171794.0,1901266.0,2001,2015-08-17 03:03:40.000000 UTC,41.884532023,-87.64460388,"(41.884532023, -87.64460388)"
2334738,HH630233,2002-09-06 04:20:00.000000 UTC,001XX N DESPLAINES ST,0460,BATTERY,SIMPLE,SIDEWALK,true,true,111,1,27,28,08B,1171916.0,1900821.0,2002,2021-09-07 03:41:02.000000 UTC,41.883308226,-87.644169006,"(41.883308226, -87.644169006)"
5488382,HN309546,2007-04-28 01:49:04.000000 UTC,006XX W RANDOLPH ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,111,1,42,28,08B,1172074.0,1901231.0,2007,2018-02-28 03:56:25.000000 UTC,41.884429809,-87.643576724,"(41.884429809, -87.643576724)"
7364602,HS166946,2010-02-16 08:00:00.000000 UTC,002XX S RIVERSIDE PLZ,0460,BATTERY,SIMPLE,STREET,false,false,111,1,2,28,08B,1173472.0,1899214.0,2010,2018-02-10 03:50:01.000000 UTC,41.878864086,-87.638503099,"(41.878864086, -87.638503099)"
11160961,JA527296,2017-11-27 03:30:00.000000 UTC,0000X E LAKE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,111,1,42,32,08B,1176637.0,1901750.0,2017,2018-02-10 03:50:01.000000 UTC,41.88575211,-87.626805287,"(41.88575211, -87.626805287)"
11285416,JB224147,2018-04-14 05:30:00.000000 UTC,001XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,111,1,42,32,08B,1177295.0,1900950.0,2018,2018-05-04 03:51:04.000000 UTC,41.883541976,-87.624413274,"(41.883541976, -87.624413274)"
9234327,HW380815,2013-07-24 02:00:00.000000 UTC,0000X E WASHINGTON ST,0460,BATTERY,SIMPLE,OTHER,false,false,111,1,42,32,08B,1177108.0,1900833.0,2013,2018-02-10 03:50:01.000000 UTC,41.883225159,-87.62510349,"(41.883225159, -87.62510349)"
12336486,JE194911,2021-04-09 10:45:00.000000 UTC,001XX N STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,111,1,42,32,08B,1176332.0,1901600.0,2021,2021-04-16 03:40:46.000000 UTC,41.885347387,-87.627929824,"(41.885347387, -87.627929824)"
8399557,HT632158,2011-12-14 04:55:00.000000 UTC,001XX N CLINTON ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,111,1,42,28,08B,1172695.0,1901444.0,2011,2018-02-10 03:50:01.000000 UTC,41.885000576,-87.641290043,"(41.885000576, -87.641290043)"
12298081,JE148265,2021-02-21 10:06:00.000000 UTC,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,111,1,42,32,08B,1176330.0,1901649.0,2021,2021-02-28 03:41:39.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
1717970,G518811,2001-08-30 12:40:00.000000 UTC,005XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,false,false,111,1,,,08B,1172707.0,1900338.0,2001,2015-08-17 03:03:40.000000 UTC,41.881965376,-87.64127873,"(41.881965376, -87.64127873)"
7539485,HS342642,2010-06-04 03:00:00.000000 UTC,005XX W MADISON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,111,1,42,28,08B,1173039.0,1900311.0,2010,2018-02-10 03:50:01.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
6113241,HP207233,2008-03-04 09:30:00.000000 UTC,0000X S WACKER DR,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,2,32,08B,1173874.0,1900074.0,2008,2018-02-10 03:50:01.000000 UTC,41.88121504,-87.637001425,"(41.88121504, -87.637001425)"
6905519,HR313399,2009-05-10 03:30:00.000000 UTC,002XX N FRANKLIN ST,0460,BATTERY,SIMPLE,STREET,false,false,111,1,42,32,08B,1174283.0,1902121.0,2009,2018-02-28 03:56:25.000000 UTC,41.886823014,-87.635438487,"(41.886823014, -87.635438487)"
12977363,JG145925,2023-02-08 10:00:00.000000 UTC,0000X E WACKER DR,0460,BATTERY,SIMPLE,CONVENIENCE STORE,false,false,111,1,42,32,08B,1176621.0,1902155.0,2023,2023-08-19 03:40:26.000000 UTC,41.886863814,-87.626851797,"(41.886863814, -87.626851797)"
13069910,JG256985,2023-05-07 05:45:00.000000 UTC,0000X W RANDOLPH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,111,1,34,32,08B,1176102.0,1901284.0,2023,2023-08-19 03:40:26.000000 UTC,41.884485451,-87.628783943,"(41.884485451, -87.628783943)"
8759132,HV433938,2012-08-17 01:05:00.000000 UTC,002XX N DEARBORN ST,0460,BATTERY,SIMPLE,STREET,true,false,111,1,42,32,08B,1175896.0,1901986.0,2012,2018-02-10 03:50:01.000000 UTC,41.886416416,-87.629519252,"(41.886416416, -87.629519252)"
10471913,HZ210928,2016-04-02 03:45:00.000000 UTC,001XX N STATE ST,0460,BATTERY,SIMPLE,CTA STATION,false,false,111,1,42,32,08B,1176353.0,1900882.0,2016,2018-02-10 03:50:01.000000 UTC,41.883376682,-87.627874384,"(41.883376682, -87.627874384)"
10555172,HZ301424,2016-06-10 12:35:00.000000 UTC,001XX N STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,111,1,42,32,08B,1176338.0,1901346.0,2016,2018-02-10 03:50:01.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
10523989,HZ266664,2016-05-16 12:25:00.000000 UTC,001XX N STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,111,1,42,32,08B,1176353.0,1900882.0,2016,2018-02-10 03:50:01.000000 UTC,41.883376682,-87.627874384,"(41.883376682, -87.627874384)"
9766802,HX417202,2014-09-05 09:50:00.000000 UTC,001XX N STATE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA TRAIN,true,false,111,1,42,32,24,1176330.0,1901649.0,2014,2018-02-10 03:50:01.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
11564797,JC114397,2019-01-12 03:10:00.000000 UTC,001XX N DEARBORN ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,111,1,42,32,08B,1175916.0,1901339.0,2019,2019-01-23 11:26:56.000000 UTC,41.884640562,-87.629465296,"(41.884640562, -87.629465296)"
11691130,JC268009,2019-05-17 01:00:00.000000 UTC,002XX N WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,false,true,111,1,42,32,08B,1176777.0,1901808.0,2019,2019-05-24 03:44:10.000000 UTC,41.885908101,-87.626289429,"(41.885908101, -87.626289429)"
13358275,JH139943,2024-02-04 03:08:00.000000 UTC,0000X W RANDOLPH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,111,1,42,32,08B,1175818.0,1901280.0,2024,2024-02-12 03:40:54.000000 UTC,41.884480868,-87.629826938,"(41.884480868, -87.629826938)"
4982533,HM592018,2006-09-09 07:04:00.000000 UTC,002XX S CANAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,111,1,2,28,08B,1173177.0,1899236.0,2006,2021-09-07 03:41:02.000000 UTC,41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
9203470,HW348358,2013-07-04 11:35:00.000000 UTC,002XX N MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,111,1,42,32,08B,1177258.0,1901852.0,2013,2018-02-10 03:50:01.000000 UTC,41.886017951,-87.624521781,"(41.886017951, -87.624521781)"
8130658,HT363485,2011-06-24 09:00:00.000000 UTC,001XX N JEFFERSON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,111,1,42,28,08B,1172295.0,1901507.0,2011,2018-02-10 03:50:01.000000 UTC,41.885182294,-87.642757034,"(41.885182294, -87.642757034)"
9929045,HY117057,2015-01-15 03:00:00.000000 UTC,001XX N DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,111,1,42,32,08B,1175922.0,1901201.0,2015,2018-02-10 03:50:01.000000 UTC,41.884261747,-87.62944742,"(41.884261747, -87.62944742)"
11917535,JC541792,2019-12-10 01:20:00.000000 UTC,0000X W RANDOLPH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,111,1,42,32,08B,1175753.0,1901279.0,2019,2019-12-17 03:40:38.000000 UTC,41.884479586,-87.630065654,"(41.884479586, -87.630065654)"
6399103,HP477895,2008-07-27 02:30:00.000000 UTC,005XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,111,1,2,28,08B,1172908.0,1899834.0,2008,2018-02-10 03:50:01.000000 UTC,41.880577917,-87.640555606,"(41.880577917, -87.640555606)"
9443254,HW587577,2013-12-29 05:50:00.000000 UTC,0000X E RANDOLPH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,111,1,42,32,08B,1176485.0,1901290.0,2013,2018-02-10 03:50:01.000000 UTC,41.884493278,-87.627377352,"(41.884493278, -87.627377352)"
11538109,JB556972,2018-12-17 10:57:00.000000 UTC,0000X W WASHINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,true,111,1,42,32,08B,1175800.0,1900817.0,2018,2021-09-07 03:41:02.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
10471477,HZ206683,2016-03-30 12:00:00.000000 UTC,0000X W WASHINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,111,1,42,32,08B,1175800.0,1900817.0,2016,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
13303304,JG535541,2023-12-10 07:16:00.000000 UTC,001XX N STATE ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA STATION,false,false,111,1,42,32,04B,1176330.0,1901649.0,2023,2023-12-18 03:41:21.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
10849745,JA153991,2017-02-14 06:50:00.000000 UTC,001XX N STATE ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA STATION,false,false,111,1,42,32,04B,1176345.0,1901114.0,2017,2018-02-10 03:50:01.000000 UTC,41.884013483,-87.627896757,"(41.884013483, -87.627896757)"
4650029,HM247111,2006-03-22 06:00:00.000000 UTC,001XX S CLINTON ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,111,1,2,28,04A,1172752.0,1899627.0,2006,2018-02-28 03:56:25.000000 UTC,41.88001335,-87.641134549,"(41.88001335, -87.641134549)"
10089720,HY278137,2015-05-28 11:04:00.000000 UTC,0000X E LAKE ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CONVENIENCE STORE,false,false,111,1,42,32,04A,1176905.0,1901744.0,2015,2018-02-10 03:50:01.000000 UTC,41.885729587,-87.625821329,"(41.885729587, -87.625821329)"
4823069,HM436579,2006-06-24 04:45:00.000000 UTC,005XX W MADISON ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,OTHER RAILROAD PROP / TRAIN DEPOT,false,true,111,1,42,28,04A,1173039.0,1900311.0,2006,2018-02-10 03:50:01.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
9715698,HX365751,2014-07-29 06:00:00.000000 UTC,001XX N STATE ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,CTA PLATFORM,true,false,111,1,42,32,08A,1176345.0,1901114.0,2014,2018-02-10 03:50:01.000000 UTC,41.884013483,-87.627896757,"(41.884013483, -87.627896757)"
7764871,HS563988,2010-10-14 12:10:00.000000 UTC,005XX W LAKE ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,CTA GARAGE / OTHER PROPERTY,true,false,111,1,42,28,08A,1172491.0,1901698.0,2010,2018-02-10 03:50:01.000000 UTC,41.885702079,-87.642031644,"(41.885702079, -87.642031644)"
11534203,JB551710,2018-12-13 01:35:00.000000 UTC,0000X E RANDOLPH ST,0560,ASSAULT,SIMPLE,RESTAURANT,true,false,111,1,42,32,08A,1176919.0,1901295.0,2018,2018-12-20 04:12:36.000000 UTC,41.88449719,-87.625783514,"(41.88449719, -87.625783514)"
13245500,JG465653,2023-10-15 01:30:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,MEDICAL / DENTAL OFFICE,false,false,111,1,34,32,08A,1176352.0,1900927.0,2023,2023-10-23 03:43:37.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
12619796,JF146575,2022-02-16 04:15:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,true,false,111,1,42,32,08A,1176330.0,1901649.0,2022,2023-01-03 03:40:27.000000 UTC,41.885481891,-87.627935689,"(41.885481891, -87.627935689)"
10852282,JA156633,2017-02-17 12:30:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,111,1,42,32,08A,1176336.0,1901423.0,2017,2018-02-10 03:50:01.000000 UTC,41.8848616,-87.627920479,"(41.8848616, -87.627920479)"
4307631,HL617263,2005-09-15 11:15:00.000000 UTC,005XX W MADISON ST,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,111,1,42,28,08A,1173039.0,1900311.0,2005,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
7156950,HR565504,2009-10-01 12:05:00.000000 UTC,0000X N WACKER DR,0560,ASSAULT,SIMPLE,STREET,true,false,111,1,42,32,08A,1173934.0,1900390.0,2009,2018-02-28 03:56:25.000000 UTC,41.882080827,-87.636771693,"(41.882080827, -87.636771693)"
10051601,HY240686,2015-04-29 10:30:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,08A,1175800.0,1900817.0,2015,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
11722142,JC305635,2019-06-14 07:00:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,false,false,111,1,42,32,08A,1176338.0,1901346.0,2019,2019-06-30 03:41:21.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11853772,JC464146,2019-10-07 11:45:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,true,111,1,42,32,08A,1175800.0,1900817.0,2019,2019-10-15 07:40:17.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
12152219,JD351495,2020-08-30 07:55:00.000000 UTC,0000X W IDA B WELLS DR,0560,ASSAULT,SIMPLE,STREET,false,false,111,1,4,32,08A,,,2020,2020-09-06 03:42:29.000000 UTC,,,
1456074,G187351,2001-03-30 09:15:00.000000 UTC,003XX S RIVERSIDE PZ,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,111,1,,,08A,1173496.0,1898890.0,2001,2015-08-17 03:03:40.000000 UTC,41.877974476,-87.638424609,"(41.877974476, -87.638424609)"
10980024,JA305044,2017-06-13 11:30:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,08A,1175800.0,1900817.0,2017,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
6602677,HP674465,2008-11-09 02:30:00.000000 UTC,005XX W MADISON ST,0560,ASSAULT,SIMPLE,STREET,false,false,111,1,42,28,08A,1173039.0,1900311.0,2008,2018-02-28 03:56:25.000000 UTC,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
9139662,HW284848,2013-05-21 03:00:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,08A,1175800.0,1900817.0,2013,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
10025252,HY214802,2015-04-04 11:00:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,111,1,42,32,08A,1175800.0,1900817.0,2015,2018-02-10 03:50:01.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
10137490,HY326213,2015-07-03 03:55:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,false,false,111,1,42,32,08A,1176338.0,1901346.0,2015,2015-08-17 03:03:40.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11970802,JD139027,2020-02-03 05:30:00.000000 UTC,001XX N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,111,1,42,32,08A,1176352.0,1900918.0,2020,2020-02-10 03:41:16.000000 UTC,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
12665487,JF201634,2022-04-08 02:25:00.000000 UTC,0000X E LAKE ST,0560,ASSAULT,SIMPLE,CTA STATION,false,false,111,1,42,32,08A,1176441.0,1901747.0,2022,2023-01-03 03:40:27.000000 UTC,41.885748304,-87.627525121,"(41.885748304, -87.627525121)"
11115165,JA466977,2017-10-11 10:20:00.000000 UTC,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,true,111,1,42,32,08A,1175800.0,1900817.0,2017,2021-09-07 03:41:02.000000 UTC,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
9443572,HW588003,2013-12-29 03:20:00.000000 UTC,002XX N CLARK ST,0560,ASSAULT,SIMPLE,RESTAURANT,true,false,111,1,42,32,08A,1175500.0,1901787.0,2013,2018-02-10 03:50:01.000000 UTC,41.885879253,-87.630979425,"(41.885879253, -87.630979425)"
